48459	
49149	
48642	
49472	
46080	NI
49751	
49982	
47183	N
48305	
48268	
49458	
48297	
49988	
48298	
48340	
48420	
48876	
49337	
49477	
48263	
49492	
49465	
49219	
49090	
49464	
49447	
49473	
49456	
48355	
48927	
44880	NI
49454	
48313	
47264	N
48337	
48264	
49506	N
49418	N
48291	
49487	
48343	
48321	
49452	
49470	


https://github.com/isel-leic-ipw/IPW-2223i-LEIC32D/wiki/Sumários
